Content_Intent_Score,Emotion_Reputation_Score,Influence_Impact_Score,Cluster
-0.18461820367052242,-0.7916232982496507,-0.04737347189019585,2
-0.18461820367052242,1.1761409233179443,-0.13090732332550456,0
2.474947755568698,1.1446479592054992,-0.09506079128706522,1
-0.9444941920245854,0.09059291292278937,-0.17471946307325076,2
0.955195778860572,-0.2644481979568789,-0.016970299609397988,1
1.715071767214635,-0.26013894513549457,0.010926181527990382,1
2.0950097613916663,0.8434134777325671,-0.3399498575016127,1
-1.7043701803786484,-1.2286287590264708,-0.25587097107890394,2
-0.564556197847554,-0.6134091301981556,-0.2534226868680557,2
-0.18461820367052242,-1.3895764003621458,0.28189846092713083,2
-0.18461820367052242,0.5152609238411255,-0.1326899545608112,0
1.3351337730376036,-0.8715215680269609,-0.2753253845987812,1
1.3351337730376036,0.3036943195693273,-0.19675117934609782,1
1.715071767214635,1.1526466408123146,-0.025005209311962866,0
-0.18461820367052242,-0.7866056751014637,1.0185525903632353,2
0.19531979050650908,-0.009316818586702377,-0.3899296050370408,1
